c_number	entry	name	definition
C06204	M00534	Naphthalene_degradation_naphthalene_salicylate	K14579;K14580;K14578;K14581;K14582;K14583;K14584;K14585;K00152
C00805	M00534	Naphthalene_degradation_naphthalene_salicylate	K14579;K14580;K14578;K14581;K14582;K14583;K14584;K14585;K00152
C06203	M00534	Naphthalene_degradation_naphthalene_salicylate	K14579;K14580;K14578;K14581;K14582;K14583;K14584;K14585;K00152
C00022	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate	K09011;K01703;K01704;K00052
C00109	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate	K09011;K01703;K01704;K00052
C02226	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate	K09011;K01703;K01704;K00052
C02612	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate	K09011;K01703;K01704;K00052
C06032	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate	K09011;K01703;K01704;K00052
C07209	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C07211	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C06756	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C07216	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C07214	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C06758	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C07213	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C07212	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C01454	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C07208	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C07215	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C06757	M00537	Xylene_degradation_xylene_methylbenzoate	K15757;K15758;K00055;K00141
C01455	M00538	Toluene_degradation_toluene_benzoate	K15760;K15761;K15762;K15763;K15764;K15765;K00055;K00141
C00261	M00538	Toluene_degradation_toluene_benzoate	K15760;K15761;K15762;K15763;K15764;K15765;K00055;K00141
C00180	M00538	Toluene_degradation_toluene_benzoate	K15760;K15761;K15762;K15763;K15764;K15765;K00055;K00141
C00556	M00538	Toluene_degradation_toluene_benzoate	K15760;K15761;K15762;K15763;K15764;K15765;K00055;K00141
C00596	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate	K10619;K16303;K16304;K18227;K10620;K10621;K10622;K10623
C06580	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate	K10619;K16303;K16304;K18227;K10620;K10621;K10622;K10623
C06581	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate	K10619;K16303;K16304;K18227;K10620;K10621;K10622;K10623
C06578	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate	K10619;K16303;K16304;K18227;K10620;K10621;K10622;K10623
C06582	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate	K10619;K16303;K16304;K18227;K10620;K10621;K10622;K10623
C02632	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate	K10619;K16303;K16304;K18227;K10620;K10621;K10622;K10623
C06579	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate	K10619;K16303;K16304;K18227;K10620;K10621;K10622;K10623
C09822	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA	K04116;K04117;K07534;K07535;K07536
C09811	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA	K04116;K04117;K07534;K07535;K07536
C09812	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA	K04116;K04117;K07534;K07535;K07536
C09823	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA	K04116;K04117;K07534;K07535;K07536
C01063	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA	K04116;K04117;K07534;K07535;K07536
C09813	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA	K04116;K04117;K07534;K07535;K07536
C06322	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA	K04112;K04113;K04114;K04115;K19515;K19516;K07537;K07538;K07539
C00512	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA	K04112;K04113;K04114;K04115;K19515;K19516;K07537;K07538;K07539
C06749	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA	K04112;K04113;K04114;K04115;K19515;K19516;K07537;K07538;K07539
C09821	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA	K04112;K04113;K04114;K04115;K19515;K19516;K07537;K07538;K07539
C06714	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA	K04112;K04113;K04114;K04115;K19515;K19516;K07537;K07538;K07539
C06584	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C06587	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C06586	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C06588	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C02526	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C06585	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C02370	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C01273	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C00180	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C06589	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C00596	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate	K08689;K15750;K18087;K18088;K08690;K00462;K10222
C08061	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate	K15751;K15752;K15753;K15754;K15755;K15756
C08062	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate	K15751;K15752;K15753;K15754;K15755;K15756
C00108	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate	K15751;K15752;K15753;K15754;K15755;K15756
C08060	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate	K15751;K15752;K15753;K15754;K15755;K15756
C00596	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate	K15751;K15752;K15753;K15754;K15755;K15756
C03589	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C00423	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C12624	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C12623	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C12621	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C12622	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C00084	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C00024	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C00596	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;K02554;K01666;K04073
C11821	M00546	Purine_degradation_xanthine_urea	K00106;K00087;K13479;K13480;K13481;K13482;K11177;K11178;K13483;K00365;K16838;K16839;K22879;K13484;K07127;K13485;K16838;K16840;K01466;K16842;K01477
C00086	M00546	Purine_degradation_xanthine_urea	K00106;K00087;K13479;K13480;K13481;K13482;K11177;K11178;K13483;K00365;K16838;K16839;K22879;K13484;K07127;K13485;K16838;K16840;K01466;K16842;K01477
C02350	M00546	Purine_degradation_xanthine_urea	K00106;K00087;K13479;K13480;K13481;K13482;K11177;K11178;K13483;K00365;K16838;K16839;K22879;K13484;K07127;K13485;K16838;K16840;K01466;K16842;K01477
C00366	M00546	Purine_degradation_xanthine_urea	K00106;K00087;K13479;K13480;K13481;K13482;K11177;K11178;K13483;K00365;K16838;K16839;K22879;K13484;K07127;K13485;K16838;K16840;K01466;K16842;K01477
C00499	M00546	Purine_degradation_xanthine_urea	K00106;K00087;K13479;K13480;K13481;K13482;K11177;K11178;K13483;K00365;K16838;K16839;K22879;K13484;K07127;K13485;K16838;K16840;K01466;K16842;K01477
C00385	M00546	Purine_degradation_xanthine_urea	K00106;K00087;K13479;K13480;K13481;K13482;K11177;K11178;K13483;K00365;K16838;K16839;K22879;K13484;K07127;K13485;K16838;K16840;K01466;K16842;K01477
C12248	M00546	Purine_degradation_xanthine_urea	K00106;K00087;K13479;K13480;K13481;K13482;K11177;K11178;K13483;K00365;K16838;K16839;K22879;K13484;K07127;K13485;K16838;K16840;K01466;K16842;K01477
C01455	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol	K03268;K16268;K18089;K18090;K16269
C02923	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol	K03268;K16268;K18089;K18090;K16269
C04592	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol	K03268;K16268;K18089;K18090;K16269
C01407	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol	K03268;K16268;K18089;K18090;K16269
C04091	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol	K03268;K16268;K18089;K18090;K16269
C00090	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol	K03268;K16268;K18089;K18090;K16269
C00090	M00548	Benzene_degradation_benzene_catechol	K16249;K16243;K16244;K16242;K16245;K16246
C00146	M00548	Benzene_degradation_benzene_catechol	K16249;K16243;K16244;K16242;K16245;K16246
C01407	M00548	Benzene_degradation_benzene_catechol	K16249;K16243;K16244;K16242;K16245;K16246
C00267	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose	K00844;K00845;K25026;K12407;K00886;K01835;K15779;K15778;K00963;K12447
C00103	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose	K00844;K00845;K25026;K12407;K00886;K01835;K15779;K15778;K00963;K12447
C00668	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose	K00844;K00845;K25026;K12407;K00886;K01835;K15779;K15778;K00963;K12447
C00029	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose	K00844;K00845;K25026;K12407;K00886;K01835;K15779;K15778;K00963;K12447
C00072	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P	K02821;K02822;K03475;K03476;K03078;K03079;K03077
C14899	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P	K02821;K02822;K03475;K03476;K03078;K03079;K03077
C16186	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P	K02821;K02822;K03475;K03476;K03078;K03079;K03077
C01101	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P	K02821;K02822;K03475;K03476;K03078;K03079;K03077
C03291	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P	K02821;K02822;K03475;K03476;K03078;K03079;K03077
C00231	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P	K02821;K02822;K03475;K03476;K03078;K03079;K03077
C06729	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C07211	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C06720	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C02923	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C06731	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C01454	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C06321	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C00180	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C07215	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C06730	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C00090	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol	K05549;K05550;K05784;K05783
C00236	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P	K01684;K00883;K01631;K00134;K00927
C00197	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P	K01684;K00883;K01631;K00134;K00927
C00118	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P	K01684;K00883;K01631;K00134;K00927
C00880	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P	K01684;K00883;K01631;K00134;K00927
C01286	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P	K01684;K00883;K01631;K00134;K00927
C01216	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P	K01684;K00883;K01631;K00134;K00927
C00052	M00554	Nucleotide_sugar_biosynthesis_galactose_UDP_galactose	K00849;K00965
C00446	M00554	Nucleotide_sugar_biosynthesis_galactose_UDP_galactose	K00849;K00965
C00984	M00554	Nucleotide_sugar_biosynthesis_galactose_UDP_galactose	K00849;K00965
C00114	M00555	Betaine_biosynthesis_choline_betaine	K17755;K00108;K11440;K00499;K00130;K14085
C00576	M00555	Betaine_biosynthesis_choline_betaine	K17755;K00108;K11440;K00499;K00130;K14085
C00719	M00555	Betaine_biosynthesis_choline_betaine	K17755;K00108;K11440;K00499;K00130;K14085
C00565	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane	K14082;K16177;K16176;K16179;K16178;K14084;K14083;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C01438	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane	K14082;K16177;K16176;K16179;K16178;K14084;K14083;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C00218	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane	K14082;K16177;K16176;K16179;K16178;K14084;K14083;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C03920	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane	K14082;K16177;K16176;K16179;K16178;K14084;K14083;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C00543	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane	K14082;K16177;K16176;K16179;K16178;K14084;K14083;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C04832	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane	K14082;K16177;K16176;K16179;K16178;K14084;K14083;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C04628	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane	K14082;K16177;K16176;K16179;K16178;K14084;K14083;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C00718	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose	K00975;K00703;K00700;K16149;K01214;K06044;K01236
C00498	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose	K00975;K00703;K00700;K16149;K01214;K06044;K01236
C01935	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose	K00975;K00703;K00700;K16149;K01214;K06044;K01236
C06400	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose	K00975;K00703;K00700;K16149;K01214;K06044;K01236
C00369	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose	K00975;K00703;K00700;K16149;K01214;K06044;K01236
C00103	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose	K00975;K00703;K00700;K16149;K01214;K06044;K01236
C01083	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose	K00975;K00703;K00700;K16149;K01214;K06044;K01236
C04488	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C00011	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C01438	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C04330	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C03920	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C01001	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C04832	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C01274	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C03576	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C04628	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C04377	M00567	Methanogenesis_CO2_methane	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K22480;K22481;K22482;K03388;K03389;K03390;K08264;K08265;K03388;K03389;K03390;K14127;K14126;K14128;K22516;K00125
C14610	M00568	Catechol_ortho_cleavage_catechol_3_oxoadipate	K03381;K01856;K03464;K01055;K14727
C03586	M00568	Catechol_ortho_cleavage_catechol_3_oxoadipate	K03381;K01856;K03464;K01055;K14727
C00846	M00568	Catechol_ortho_cleavage_catechol_3_oxoadipate	K03381;K01856;K03464;K01055;K14727
C02480	M00568	Catechol_ortho_cleavage_catechol_3_oxoadipate	K03381;K01856;K03464;K01055;K14727
C00090	M00568	Catechol_ortho_cleavage_catechol_3_oxoadipate	K03381;K01856;K03464;K01055;K14727
C03589	M00569	Catechol_meta_cleavage_catechol_acetyl_CoA_4_methylcatechol_propanoyl_CoA	K00446;K07104;K10217;K01821;K01617;K10216;K18364;K02554;K18365;K01666;K18366;K04073
C00100	M00569	Catechol_meta_cleavage_catechol_acetyl_CoA_4_methylcatechol_propanoyl_CoA	K00446;K07104;K10217;K01821;K01617;K10216;K18364;K02554;K18365;K01666;K18366;K04073
C06760	M00569	Catechol_meta_cleavage_catechol_acetyl_CoA_4_methylcatechol_propanoyl_CoA	K00446;K07104;K10217;K01821;K01617;K10216;K18364;K02554;K18365;K01666;K18366;K04073
